Ano;Rol Declarante;Código VU establecimiento;nombre establecimiento;razon social;rubro retc;ciiu6;ciiu6_id;ciiu4;ciiu4_id;huso;utmn;utme;provincia;comuna ;region;cod_subdere;Entrada/Salida;Cantidad Toneladas; declaración_estimación ;Tratamiento;tratamiento id;valorizacion_eliminacion_recolección;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2.020;Generador Municipal;253464;ILUSTRE MUNICIPALIDAD DE PAPUDO;I MUNICIPALIDAD DE PAPUDO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6400696;270448;Petorca;Papudo;Valparaíso;5.403;2;4277,639; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;253464;ILUSTRE MUNICIPALIDAD DE PAPUDO;I MUNICIPALIDAD DE PAPUDO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6400696;270448;Petorca;Papudo;Valparaíso;5.403;2;79,75; declaración ;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5.468.895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2.020;Generador Municipal;244524;ILUSTRE MUNICIPALIDAD DE ARICA;I MUNICIPALIDAD DE ARICA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;7956208;360787;Arica;Arica;Arica y Parinacota;15.101;2;91041,047; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5.473.154;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA;Arica;Arica y Parinacota
2.020;Generador Municipal;244524;ILUSTRE MUNICIPALIDAD DE ARICA;I MUNICIPALIDAD DE ARICA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;7956208;360787;Arica;Arica;Arica y Parinacota;15.101;2;2863,42; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;5.473.154;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA;Arica;Arica y Parinacota
2.020;Generador Municipal;244524;ILUSTRE MUNICIPALIDAD DE ARICA;I MUNICIPALIDAD DE ARICA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;7956208;360787;Arica;Arica;Arica y Parinacota;15.101;2;1425,826; declaración ;Basural;30;Eliminación;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;4;5.473.154;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA;Arica;Arica y Parinacota
2.020;Generador Municipal;244524;ILUSTRE MUNICIPALIDAD DE ARICA;I MUNICIPALIDAD DE ARICA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;7956208;360787;Arica;Arica;Arica y Parinacota;15.101;2;1017,357; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 01 | Residuos biodegradables;1;5.473.154;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA;Arica;Arica y Parinacota
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;36958,28; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;12312,78; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;6743,53; declaración ;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;1232,65; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 03 | Residuos de limpieza viaria;3;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;217,727; declaración ;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5.458.853;SOREPA PUDAHUEL;SOC RECUPERADORA DE PAPEL SPA;Pudahuel;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;136,51; declaración ;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2.372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;41,671; declaración ;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5.467.545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;La Pintana;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;34,2; declaración ;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5.461.524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;33,246; declaración ;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5.461.524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;28,07; declaración ;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5.461.524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;Metropolitana de Santiago
2.020;Generador Municipal;8825;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;I MUNICIPALIDAD LO BARNECHEA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6307360;361038;Santiago;Lo Barnechea;Metropolitana de Santiago;13.115;2;8,02; declaración ;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;5.461.524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;Metropolitana de Santiago
2.020;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6299155;339287;Santiago;Cerro Navia;Metropolitana de Santiago;13.103;2;57405,39; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6299155;339287;Santiago;Cerro Navia;Metropolitana de Santiago;13.103;2;10069,01; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6299155;339287;Santiago;Cerro Navia;Metropolitana de Santiago;13.103;2;2453,16; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 01 | Residuos biodegradables;1;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6299155;339287;Santiago;Cerro Navia;Metropolitana de Santiago;13.103;2;2135,84; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 02 | Residuos de mercados;2;7.803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2.020;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6299155;339287;Santiago;Cerro Navia;Metropolitana de Santiago;13.103;2;238,686; declaración ;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2.372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
