Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;RUT Razón Social;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;RUT Razón Social trazabilidad;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;69040500-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de papel, cartón y productos de papel;Valorización;273,79;Declaración;2019;;;;cristoro;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;69040500-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de papel, cartón y productos de papel;Valorización;44,986;Declaración;2019;;;;COANIQUEM;;
Municipio;ILUSTRE MUNICIPALIDAD DE PANGUIPULLI;I MUNICIPALIDAD DE PANGUIPULLI;911609;69201200-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Panguipulli;18;728549;5608404;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Preparación para reutilización;Valorización;159,7;Declaración;2019;;;;SERVICIOS DE POLINIZACION JUAN PAULO CARRERA SANDOVAL E.I.R.L.;;
Municipio;ILUSTRE MUNICIPALIDAD DE PANGUIPULLI;I MUNICIPALIDAD DE PANGUIPULLI;911609;69201200-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Panguipulli;18;728549;5608404;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Preparación para reutilización;Valorización;12,44;Declaración;2019;;;;SERVICIOS DE POLINIZACION JUAN PAULO CARRERA SANDOVAL E.I.R.L.;;
Municipio;ILUSTRE MUNICIPALIDAD DE ILLAPEL;ILUSTRE MUNICIPALIDAD DE ILLAPEL;879729;69041200-4;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Choapa;Illapel;19;294638;6498450;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;21910;Declaración;2019;;;;Ventedero Quebrada Los Gallardos;;
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;4587736;69090100-5;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;19;317491;6171375;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;68,33;Declaración;2019;;;;Cristalerías Toro reciclaje;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;I MUNICIPALIDAD DE CONSTITUCION;3023790;69120100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Constitución;18;735108;6087213;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;7,75;Declaración;2019;;;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;I MUNICIPALIDAD DE CONSTITUCION;3023790;69120100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Constitución;18;735108;6087213;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Reciclaje de metales;Valorización;0,15;Declaración;2019;;;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE MOLINA;I MUNICIPALIDAD DE MOLINA;3023308;69110100-2;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Curicó;Molina;19;292226;6112016;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;16663;Declaración;2019;;;;Demarco S.A ;;
Municipio;ILUSTRE MUNICIPALIDAD DE TOLTÉN;I MUNICIPALIDAD DE TOLTEN;1986454;69191400-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Toltén;18;654752;5659019;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;3;Residuos de limpieza viaria;Vertedero;Eliminación;5094;Declaración;2019;;;;Ilustre Municipalidad de Tolten;;
Municipio;ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA;I MUNICIPALIDAD DE ANTOFAGASTA;325219;69020300-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Antofagasta;Antofagasta;Antofagasta;19;357631;7385152;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;161812;Declaración;2019;;;;Ilustre Municipalidad de Antofagasta;;
Municipio;ILUSTRE MUNICIPALIDAD DE MARIQUINA;I MUNICIPALIDAD DE MARIQUINA;1986195;69200400-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Mariquina;18;675126;5621437;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Preparación para reutilización;Valorización;2,4;Declaración;2019;;;;Ingeniería y Construcción G2 ltda.;;
Municipio;EDIFICIO MUNICIPAL;I MUNICIPALIDAD DE PITRUFQUEN;5468864;69191300-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Pitrufquén;18;704635;5681992;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;6868,65;Declaración;2019;;;;Servicios Arnaboldi Caceres Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;4055182;69073500-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;San Antonio;Santo Domingo;19;256241;6275123;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;5217,7;Declaración;2019;;;;STERICYCLE URBANO SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE SANTA MARÍA;I MUNICIPALIDAD DE SANTA MARIA;4054475;69051000-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;San Felipe de Aconcagua;Santa María;19;344601;6375543;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;7567;Declaración;2019;;;;Ilustre Municipalidad de Santa Maria;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHOLCHOL;MUNICIPALIDAD DE CHOLCHOL;3280214;69265000-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Cholchol;18;687310;5725141;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;1500;Declaración;2019;;;;Relleno Sanitario Nueva Imperial;;
Municipio;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;3784761;69081100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Libertador Gral. Bernardo O'Higgins;Cachapoal;Pichidegua;19;290137;6195709;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;0,037;Declaración;2019;;;;Bionova;;
Municipio;MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;4053499;69070600-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;La Reina;19;357800;6297500;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Preparación para reutilización;Valorización;4,5;Declaración;2019;;;;SOCIEDAD COMERCIAL E INDUSTRIAL TIMBERECCO Y COMPANIA LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;911608;69201100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Ranco;Lago Ranco;18;713919;5533554;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Vertedero;Eliminación;1946;Declaración;2019;;;;I. Municipalidad de Lago Ranco;;
Municipio;MUNICIPALIDAD DE PUENTE ALTO;I MUNICIPALIDAD DE PUENTE ALTO;5463019;69072100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Cordillera;Puente Alto;19;353437;6281861;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;108,4;Declaración;2019;;;;ECONCENTRA SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE EL MONTE;I MUNICIPALIDAD DE EL MONTE;253466;69073000-6;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Metropolitana de Santiago;Talagante;El Monte;19;316705;6271812;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;4;Lodos de fosas sépticas;Relleno sanitario;Eliminación;1,09;Declaración;2019;;;;EMPRESA DE AGUA POTABLE MELIPILLA NORTE S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ANDES;MUNICIPALIDAD DE LOS ANDES;4053494;69051100-2;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Valparaíso;Los Andes;Los Andes;19;350228;6366140;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;29,81;Declaración;2019;;;;Sustenta Limitada;;
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ANDES;MUNICIPALIDAD DE LOS ANDES;4053494;69051100-2;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Valparaíso;Los Andes;Los Andes;19;350228;6366140;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;7;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;1848,06;Declaración;2019;;;;I. Municipalidad de Los Andes;;
