Año;Tipo o rol declarante;Código VU establecimiento;RUT Razón Social;Nombre Esblecimiento;Razón Social;Rubro RETC;CIIU6;CIIU6_id;CIIU4;CIIU4_id;Huso;UTMN;UTME;Código Subdere;Provincia;Comuna ;Region;Entrada/Salida;Cantidad Toneladas;Declaración/Estimación;Tratamiento;Tratamiento id;eliminacion_valorizacion_recoleccion;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;Nombre LER;Numero LER;retc_code_trazabilidad;RUT Razón Social trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2021;Generador Municipal;4085539;69252500-0;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-22,91053706;-68,20049751;2203;El Loa;San Pedro de Atacama;Antofagasta;2;1,738;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5471252;76261705-6;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;431261;69255500-7;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,42111682;-70,65445084;13108;Santiago;Independencia;Metropolitana de Santiago;2;1,69;Declaración;Pretratamiento de papel, cartón y productos de papel;36;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5461522;96588400-9;RECUPAC SUCURSAL CERRILLOS;RECUPAC S.A.;Cerrillos;Metropolitana de Santiago
2021;Generador Municipal;1986194;69200300-4;ILUSTRE MUNICIPALIDAD DE LANCO;I MUNICIPALIDAD DE LANCO;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;18;-39,45102362;-72,77961193;14103;Valdivia;Lanco;Los Ríos;2;1,68;Declaración;Preparación para reutilización;7;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;02 02 99 | Residuos no especificados en otra categoría;99;5474106;76140586-1;LAMPA BIOILS;BIOILS SPA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;911608;69201100-7;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-40,32115765;-72,4822087;14203;Ranco;Lago Ranco;Los Ríos;2;1,68;Declaración;Pretratamiento (I.R.A.R.);35;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5473607;76414149-0;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;Los Lagos
2021;Generador Municipal;4053452;69071900-2;ILUSTRE MUNICIPALIDAD DE ISLA DE MAIPO;I MUNICIPALIDAD DE ISLA DE MAIPO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,74646047;-70,90000106;13603;Talagante;Isla de Maipo;Metropolitana de Santiago;2;1,663;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5459831;76073260-5;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;4053498;69070500-1;ILUSTRE MUNICIPALIDAD DE ÑUÑOA;I MUNICIPALIDAD DE NUNOA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,45523248;-70,59391382;13120;Santiago;Ñuñoa;Metropolitana de Santiago;2;1,66;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;3921963;96754450-7;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;325230;69250900-5;ILUSTRE MUNICIPALIDAD DE ANTUCO;I MUNICIPALIDAD DE ANTUCO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-37,32999317;-71,68019715;8302;Bíobío;Antuco;Biobío;2;1,628;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5453436;96754450-7;RELLENO SANITARIO LOS ANGELES;DEMARCO S.A.;Los Angeles;Metropolitana de Santiago
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;1,628;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5469771;76173211-0;NORTE VERDE;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;5477295;69073900-3;ILUSTRE MUNICIPALIDAD DE CURACAVI;I MUNICIPALIDAD DE CURACAVI;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,40548482;-71,13674434;13503;Melipilla;Curacaví;Metropolitana de Santiago;2;1,615;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;76047913-6;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
2021;Generador Municipal;3022599;69141800-6;MUNICIPALIDAD DE TUCAPEL;I MUNICIPALIDAD DE TUCAPEL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-37,29230732;-71,9512158;8312;Bíobío;Tucapel;Biobío;2;1,6;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;INVERSIONES K3M SPA;INVERSIONES K3M SPA;Yungay;Ñuble
2021;Generador Municipal;879934;69040300-5;ILUSTRE MUNICIPALIDAD DE COQUIMBO;I MUNICIPALIDAD DE COQUIMBO;Otras actividades;Actividades de asociaciones empresariales y de empleadores;S941100;Actividades de asociaciones empresariales y de empleadores;S9411;19;-29,95900321;-71,33892271;4102;Elqui;Coquimbo;Coquimbo;2;1,566;Declaración;Pretratamiento de papel, cartón y productos de papel;36;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5472004;76297287-5;ECO 360 E.I.R.L.;GESTION DE RESIDUOS Y RECURSOS ESPECIALES PARA RECICLAJE RAIMUNDO CRUZ;Coquimbo;Coquimbo
2021;Generador Municipal;4055182;69073500-8;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,63583343;-71,6280527;5606;San Antonio;Santo Domingo;Valparaíso;2;1,53;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;4055182;69073500-8;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,63583343;-71,6280527;5606;San Antonio;Santo Domingo;Valparaíso;2;1,51;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;4053447;69071200-8;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;19;-33,40527419;-70,70291266;13128;Santiago;Renca;Metropolitana de Santiago;2;1,51;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;325222;69071500-7;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,20507242;-70,68396301;13301;Chacabuco;Colina;Metropolitana de Santiago;2;1,5092;Declaración;Pretratamiento (I.R.A.R.);35;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5471252;76261705-6;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;1986455;69191500-K;ILUSTRE MUNICIPALIDAD DE VILLARRICA;I MUNICIPALIDAD DE VILLARRICA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-39,28328341;-72,2273039;9120;Cautín;Villarrica;La Araucanía;2;1,5;Declaración;Reciclaje de aceites y grasas comestibles;80;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5474106;76140586-1;LAMPA BIOILS;BIOILS SPA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;339059;69264400-K;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-36,792152;-73,099412;8112;Concepción;Hualpén;Biobío;2;1,485;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467276;76190988-6;RECICLADOS INDUSTRIALES TALCAHUANO;RECICLADOS INDUSTRIALES S.A;Talcahuano;Biobío
2021;Generador Municipal;1965236;69190800-3;ILUSTRE MUNICIPALIDAD DE VILCÚN;I MUNICIPALIDAD DE VILCUN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,67055693;-72,22486572;9119;Cautín;Vilcún;La Araucanía;2;1,458;Declaración;Pretratamiento de aceites y grasas comestibles;40;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;1965230;69190200-5;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;Otras actividades;Actividades de hospitales y clínicas públicas;Q861010;Actividades de hospitales públicos y privados;Q8610;18;-38,4088632;-72,78212003;9106;Cautín;Galvarino;La Araucanía;2;1,451;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;911603;69200600-3;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;I MUNICIPALIDAD DE LOS LAGOS;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;18;-39,86284572;-72,81706612;14104;Valdivia;Los Lagos;Los Ríos;2;1,44;Declaración;Reciclaje de aceites y grasas comestibles;80;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;8;5474106;76140586-1;LAMPA BIOILS;BIOILS SPA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;253466;69073000-6;ILUSTRE MUNICIPALIDAD DE EL MONTE;I MUNICIPALIDAD DE EL MONTE;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;O842300;Actividades de mantenimiento del orden público y de seguridad;O8423;19;-33,677816;-70,9772463;13602;Talagante;El Monte;Metropolitana de Santiago;2;1,392;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;76047913-6;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
